,,l-League,l-Year,l-Rank,l-Rank_SC,l-W_SC,l-D_SC,l-L_SC,l-+/-_SC,l-Pts_SC,l-Goals_For_SC,l-Goals_Against_SC,l-VRank_SC,l-Avg_Player_Value_(m)_SC,l-Value_(m)_SC,l-Squad_SC,l-Avg_Age_SC,l-Foreigners_SC,League,Year,Rank,Rank_SC,W_SC,D_SC,L_SC,+/-_SC,Pts_SC,Goals_For_SC,Goals_Against_SC,VRank_SC,Avg_Player_Value_(m)_SC,Value_(m)_SC,Squad_SC,Avg_Age_SC,Foreigners_SC
United Kingdom,Sunderland AFC,GB1,2010.0,13.0,0.65,0.2894736842105263,0.2894736842105263,0.42105263157894735,-0.21052631578947367,1.1578947368421053,1.263157894736842,1.4736842105263157,0.45,-0.36104543933024524,-0.35419387451994494,0.10418645221412426,-0.07897926437957217,0.6267260734501834,GB1,2011.0,10.0,0.5,0.3157894736842105,0.2894736842105263,0.39473684210526316,-0.2894736842105263,1.236842105263158,1.1842105263157894,1.4736842105263157,0.45,-0.36774562633601965,-0.3217914611617323,0.3248984850826392,-0.8024673672883423,-0.8923382184530565
United Kingdom,Wigan Athletic,GB1,2010.0,16.0,0.8,0.23684210526315788,0.23684210526315788,0.5263157894736842,-1.105263157894737,0.9473684210526315,0.9736842105263158,2.0789473684210527,0.8,-0.7722228998027103,-0.8005226404602921,-0.41674580885649887,0.5714382069816032,0.850556813968106,GB1,2011.0,16.0,0.8,0.23684210526315788,0.39473684210526316,0.3684210526315789,-0.5526315789473685,1.105263157894737,1.0526315789473684,1.605263157894737,0.95,-0.8484383288512783,-0.8845749318335999,-0.6747891613254836,-0.5304445309194126,0.22308455461326437
United Kingdom,West Ham United,GB1,2010.0,17.0,0.85,0.21052631578947367,0.2894736842105263,0.5,-0.5,0.9210526315789473,1.236842105263158,1.736842105263158,0.5,-0.3547196322460535,-0.43547234375287597,-0.6772119393918105,-0.7293967357407476,-0.7162583696573521,GB1,2011.0,20.0,1.0,0.18421052631578946,0.3157894736842105,0.5,-0.7105263157894737,0.868421052631579,1.131578947368421,1.8421052631578947,0.5,-0.4808497916337275,-0.4082980588619846,0.5748203966846699,0.2856239781873735,0.22308455461326437
United Kingdom,Wolverhampton Wanderers,GB1,2010.0,15.0,0.75,0.23684210526315788,0.2894736842105263,0.47368421052631576,-0.631578947368421,1.0,0.8421052631578947,1.4736842105263157,0.95,-0.8955761379444499,-0.9007357683446382,-0.1562796783211873,-0.45064639087167147,-0.7162583696573521,GB1,2011.0,17.0,0.85,0.2894736842105263,0.18421052631578946,0.5263157894736842,-0.5263157894736842,1.0526315789473684,1.2105263157894737,1.736842105263158,0.9,-0.9458335823020823,-0.859636829471996,1.0746642198887313,-0.8024673672883423,0.5019402478798446
United Kingdom,Stoke City,GB1,2010.0,11.0,0.55,0.2894736842105263,0.3684210526315789,0.34210526315789475,-0.3684210526315789,1.236842105263158,0.8947368421052632,1.263157894736842,0.75,-0.7848745139710939,-0.7753039902913765,0.10418645221412426,1.2218556783427785,-0.9400891101752747,GB1,2011.0,13.0,0.65,0.34210526315789475,0.18421052631578946,0.47368421052631576,-0.05263157894736842,1.2105263157894737,1.2105263157894737,1.263157894736842,0.75,-0.6724985161659549,-0.7705137751305264,-1.1746329845295451,2.0991095539802345,-0.8923382184530565
United Kingdom,Burnley FC,GB1,2010.0,18.0,0.9,0.21052631578947367,0.15789473684210525,0.631578947368421,-1.0526315789473684,0.7894736842105263,1.105263157894737,2.1578947368421053,1.0,-0.9936261477494224,-1.044027311763427,-1.1981442004624336,0.3856046437355536,-0.7162583696573521,,,,,,,,,,,,,,,,,
United Kingdom,Hull City,GB1,2010.0,19.0,0.95,0.15789473684210525,0.3157894736842105,0.5263157894736842,-1.0789473684210527,0.7894736842105263,0.8947368421052632,1.9736842105263157,0.85,-0.8291551635604364,-0.8369036439826619,-0.1562796783211873,1.314772459965805,-0.04476614810358436,,,,,,,,,,,,,,,,,
United Kingdom,Blackpool FC,,,,,,,,,,,,,,,,,,GB1,2011.0,19.0,0.95,0.2631578947368421,0.23684210526315788,0.5,-0.6052631578947368,1.0263157894736843,1.4473684210526316,2.0526315789473686,1.0,-1.2223104308075905,-1.1337106626395248,1.8244299546948235,-0.34909597334012715,-0.055771138653315844
Spain,FC Barcelona,ES1,2010.0,1.0,0.05,0.8157894736842105,0.15789473684210525,0.02631578947368421,1.9473684210526316,2.6052631578947367,2.5789473684210527,0.631578947368421,0.05,3.036709898873192,2.9001642820266476,-0.2604929813297264,-0.9049253951507281,0.9336801403220869,ES1,2011.0,1.0,0.05,0.7894736842105263,0.15789473684210525,0.05263157894736842,1.9473684210526316,2.526315789473684,2.5,0.5526315789473685,0.05,3.232485919386589,3.123311440060685,0.9597620327800139,-1.2845431179940363,0.171105869753866
Spain,Real Madrid,ES1,2010.0,2.0,0.1,0.8157894736842105,0.07894736842105263,0.10526315789473684,1.763157894736842,2.526315789473684,2.6842105263157894,0.9210526315789473,0.1,2.4248582555923006,2.4146280560925564,-0.012404427682367254,-0.6552908033850102,1.1508150566760607,ES1,2011.0,2.0,0.1,0.7631578947368421,0.13157894736842105,0.10526315789473684,1.8157894736842106,2.4210526315789473,2.6842105263157894,0.868421052631579,0.1,2.3456652275958008,2.5512525380176294,1.935791218657993,-1.618190681109371,1.0266352185231953
Spain,Villarreal CF,ES1,2010.0,7.0,0.35,0.42105263157894735,0.21052631578947367,0.3684210526315789,0.02631578947368421,1.4736842105263157,1.5263157894736843,1.5,0.3,0.26997039638788406,0.2194250251817528,-0.2604929813297264,0.7176994513264408,0.49941030761413957,ES1,2011.0,4.0,0.2,0.47368421052631576,0.21052631578947367,0.3157894736842105,0.2631578947368421,1.631578947368421,1.4210526315789473,1.1578947368421053,0.3,0.2290545156973442,0.2256361847877524,0.6344189708206874,-0.6172479917633711,0.3849882069461983
Spain,RCD Espanyol Barcelona,ES1,2010.0,11.0,0.55,0.2894736842105263,0.2894736842105263,0.42105263157894735,-0.4473684210526316,1.1578947368421053,0.7631578947368421,1.2105263157894737,0.55,-0.507641851447194,-0.487155950392662,0.4837726796123511,-1.2793772827993073,0.49941030761413957,ES1,2011.0,8.0,0.4,0.39473684210526316,0.10526315789473684,0.5,-0.23684210526315788,1.2894736842105263,1.2105263157894737,1.4473684210526316,0.4,-0.45198457910331635,-0.38981108205436765,0.9597620327800139,-1.618190681109371,0.171105869753866
Spain,Sevilla FC,ES1,2010.0,4.0,0.2,0.5,0.15789473684210525,0.34210526315789475,0.42105263157894735,1.6578947368421053,1.7105263157894737,1.2894736842105263,0.2,0.4601075604353324,0.6355989331252595,0.9799497869070695,-0.4056562116192922,1.585084889384008,ES1,2011.0,5.0,0.25,0.4473684210526316,0.18421052631578946,0.3684210526315789,0.02631578947368421,1.5263157894736843,1.631578947368421,1.605263157894737,0.25,0.19475758286565634,0.2590118500178023,1.2851050947393403,-0.17238457427625706,1.8821645672925245
Spain,Valencia CF,ES1,2010.0,3.0,0.15,0.5526315789473685,0.21052631578947367,0.23684210526315788,0.5,1.868421052631579,1.5526315789473684,1.0526315789473684,0.15,0.7038731553679587,0.8010013837181915,0.4837726796123511,-0.28083891573643105,-0.1519944414477814,ES1,2011.0,3.0,0.15,0.5526315789473685,0.21052631578947367,0.23684210526315788,0.5263157894736842,1.868421052631579,1.6842105263157894,1.1578947368421053,0.2,0.35154356152480115,0.2656869830638123,-0.016267153097965396,0.7173422606979633,0.3849882069461983
Spain,Deportivo de La Coruña,ES1,2010.0,10.0,0.5,0.34210526315789475,0.21052631578947367,0.4473684210526316,-0.3684210526315789,1.236842105263158,0.9210526315789473,1.2894736842105263,0.5,-0.4198862372714484,-0.44980700993619344,-0.2604929813297264,0.21843026779500488,-0.5862642741557288,ES1,2011.0,18.0,0.9,0.2631578947368421,0.34210526315789475,0.39473684210526316,-0.42105263157894735,1.131578947368421,0.8157894736842105,1.236842105263158,0.65,-0.5279277875163397,-0.48793553783071436,0.30907590886136105,0.8285581150697428,-0.2566588046307986
Spain,Athletic Bilbao,ES1,2010.0,8.0,0.4,0.39473684210526316,0.23684210526315788,0.3684210526315789,-0.07894736842105263,1.4210526315789473,1.3157894736842106,1.394736842105263,0.35,-0.3345682790450293,-0.26001341455536364,0.9799497869070695,-0.7801080992678714,-1.8890737722795707,ES1,2011.0,6.0,0.3,0.47368421052631576,0.10526315789473684,0.42105263157894735,0.10526315789473684,1.5263157894736843,1.5526315789473684,1.4473684210526316,0.35,-0.08696722253749466,-0.1655266117084324,-0.6669532770166182,-0.6172479917633711,-2.1815998393617893
Spain,Málaga CF,ES1,2010.0,17.0,0.85,0.18421052631578946,0.42105263157894735,0.39473684210526316,-0.15789473684210525,0.9736842105263158,1.105263157894737,1.263157894736842,0.8,-0.6319623048628333,-0.5816716364457661,1.2280383405544286,-0.5304735075021534,0.49941030761413957,ES1,2011.0,11.0,0.55,0.34210526315789475,0.18421052631578946,0.47368421052631576,-0.3684210526315789,1.2105263157894737,1.4210526315789473,1.7894736842105263,0.5,-0.5303775684328889,-0.4388733099425411,1.6104481566986668,0.7173422606979633,1.4543998929078599
Spain,Atlético de Madrid,ES1,2010.0,9.0,0.45,0.34210526315789475,0.21052631578947367,0.4473684210526316,-0.10526315789473684,1.236842105263158,1.5,1.605263157894737,0.25,0.37235194625958706,0.578432187528624,1.2280383405544286,-2.1530983539793223,1.1508150566760607,ES1,2011.0,7.0,0.35,0.4473684210526316,0.18421052631578946,0.3684210526315789,0.23684210526315788,1.5263157894736843,1.631578947368421,1.394736842105263,0.15,0.4764823882688074,0.3351083667423161,-0.34161021505729183,-0.9508955548787057,-0.2566588046307986
Spain,Real Zaragoza,ES1,2010.0,14.0,0.7,0.2631578947368421,0.2894736842105263,0.4473684210526316,-0.47368421052631576,1.0789473684210527,1.2105263157894737,1.6842105263157894,0.4,-0.4564510765113425,-0.36329466826661844,1.4761268942017878,0.592882155443584,1.585084889384008,ES1,2011.0,13.0,0.65,0.3157894736842105,0.23684210526315788,0.4473684210526316,-0.34210526315789475,1.1842105263157894,1.0526315789473684,1.394736842105263,0.8,-0.5352771302659871,-0.5326589292389813,-0.6669532770166182,0.2724788432108531,1.0266352185231953
Spain,Getafe CF,ES1,2010.0,6.0,0.3,0.4473684210526316,0.18421052631578946,0.3684210526315789,0.2631578947368421,1.5263157894736843,1.5263157894736843,1.263157894736842,0.45,-0.3662578063862707,-0.43913588409148824,-0.7566700886244447,0.7176994513264408,-0.3691293578017551,ES1,2011.0,16.0,0.8,0.3157894736842105,0.21052631578947367,0.47368421052631576,-0.2894736842105263,1.1578947368421053,1.2894736842105263,1.5789473684210527,0.6,-0.43973567452057066,-0.46991267860648744,-0.9922963389759447,-0.5060321373915916,-0.8983058162077956
Spain,Real Sociedad,,,,,,,,,,,,,,,,,,ES1,2011.0,15.0,0.75,0.3684210526315789,0.07894736842105263,0.5526315789473685,-0.4473684210526316,1.1842105263157894,1.2894736842105263,1.736842105263158,0.55,-0.37114180885719483,-0.46791013869268444,-1.968325524853924,0.05004713446729801,-1.1121881534001279
Spain,CA Osasuna,ES1,2010.0,12.0,0.6,0.2894736842105263,0.2631578947368421,0.4473684210526316,-0.23684210526315788,1.131578947368421,0.9736842105263158,1.2105263157894737,0.75,-0.47595232410595245,-0.5710005106010608,-1.2528471959191632,1.9658724101550349,-0.8033991905097024,ES1,2011.0,9.0,0.45,0.34210526315789475,0.21052631578947367,0.4473684210526316,-0.02631578947368421,1.236842105263158,1.1842105263157894,1.2105263157894737,0.75,-0.5107793211004957,-0.5266513094975722,-0.9922963389759447,2.608011785018191,-1.1121881534001279
Spain,Racing Santander,ES1,2010.0,16.0,0.8,0.23684210526315788,0.3157894736842105,0.4473684210526316,-0.4473684210526316,1.0263157894736843,1.105263157894737,1.5526315789473684,0.6,-0.5393313787884354,-0.5214559977506433,0.4837726796123511,-0.6552908033850102,-0.3691293578017551,ES1,2011.0,12.0,0.6,0.3157894736842105,0.2631578947368421,0.42105263157894735,-0.39473684210526316,1.2105263157894737,1.0789473684210527,1.4736842105263157,0.7,-0.515678882933594,-0.5173061232331584,-0.6669532770166182,0.16126298883907356,0.171105869753866
Spain,RCD Mallorca,ES1,2010.0,5.0,0.25,0.47368421052631576,0.21052631578947367,0.3157894736842105,0.39473684210526316,1.631578947368421,1.5526315789473684,1.1578947368421053,0.65,-0.4491381086633636,-0.5321271235953486,-1.004758642271804,0.8425167472093019,0.06514047490619225,ES1,2011.0,17.0,0.85,0.3157894736842105,0.21052631578947367,0.47368421052631576,-0.39473684210526316,1.1578947368421053,1.0789473684210527,1.4736842105263157,0.85,-0.5303775684328889,-0.5546868682908142,-1.317639400935271,-0.2836004286480366,0.171105869753866
Spain,Levante UD,,,,,,,,,,,,,,,,,,ES1,2011.0,14.0,0.7,0.3157894736842105,0.23684210526315788,0.4473684210526316,-0.2894736842105263,1.1842105263157894,1.0789473684210527,1.368421052631579,1.0,-0.7214604799237218,-0.662156510331575,0.30907590886136105,1.0509898238132978,-0.8983058162077956
Spain,Real Valladolid CF,ES1,2010.0,18.0,0.9,0.18421052631578946,0.39473684210526316,0.42105263157894735,-0.6578947368421053,0.9473684210526315,0.9736842105263158,1.631578947368421,0.9,-0.6539012084067697,-0.6434117216901324,0.4837726796123511,-0.4056562116192922,-0.5862642741557288,,,,,,,,,,,,,,,,,
Spain,Xerez CD,ES1,2010.0,20.0,1.0,0.21052631578947367,0.2631578947368421,0.5263157894736842,-0.7368421052631579,0.8947368421052632,1.0,1.736842105263158,1.0,-0.7343438547345363,-0.7806119111220576,-1.004758642271804,1.3417859307407378,-0.5862642741557288,,,,,,,,,,,,,,,,,
Spain,CD Tenerife,ES1,2010.0,19.0,0.95,0.23684210526315788,0.23684210526315788,0.5263157894736842,-0.8947368421052632,0.9473684210526315,1.0526315789473684,1.9473684210526316,0.95,-0.6709648000520536,-0.7691785620027306,-1.9971128568612406,1.466603226623599,-1.4548039395716235,,,,,,,,,,,,,,,,,
Spain,Sporting Gijón,ES1,2010.0,15.0,0.75,0.23684210526315788,0.34210526315789475,0.42105263157894735,-0.39473684210526316,1.0526315789473684,0.9473684210526315,1.3421052631578947,0.85,-0.6319623048628333,-0.6075872277829075,0.7318612332597102,-0.5304735075021534,-1.671938855925597,ES1,2011.0,10.0,0.5,0.2894736842105263,0.3684210526315789,0.34210526315789475,-0.18421052631578946,1.236842105263158,0.9210526315789473,1.105263157894737,0.9,-0.603870995929363,-0.5566894082046172,0.30907590886136105,0.05004713446729801,-1.32607049059246
Spain,UD Almería,ES1,2010.0,13.0,0.65,0.2631578947368421,0.3157894736842105,0.42105263157894735,-0.3157894736842105,1.105263157894737,1.131578947368421,1.4473684210526316,0.7,-0.39550967777818585,-0.542798249440054,-1.7490243032138815,0.7176994513264408,0.49941030761413957,ES1,2011.0,20.0,1.0,0.15789473684210525,0.3157894736842105,0.5263157894736842,-0.8947368421052632,0.7894736842105263,0.9473684210526315,1.8421052631578947,0.45,-0.4005391798557844,-0.42185172067521565,-0.6669532770166182,0.05004713446729801,1.0266352185231953
Spain,Hércules CF,,,,,,,,,,,,,,,,,,ES1,2011.0,19.0,0.95,0.23684210526315788,0.21052631578947367,0.5526315789473685,-0.631578947368421,0.9210526315789473,0.9473684210526315,1.5789473684210527,0.95,-0.603870995929363,-0.5680371343828341,-0.016267153097965396,1.1622056781850774,0.171105869753866
Germany,Bayern Munich,L1,2010.0,1.0,0.05555555555555555,0.5882352941176471,0.29411764705882354,0.11764705882352941,1.2058823529411764,2.0588235294117645,2.1176470588235294,0.9117647058823529,0.05555555555555555,3.3120844109174223,3.048247641414602,-1.4838490589609563,1.254255660902176,-0.922766838156953,L1,2011.0,3.0,0.16666666666666666,0.5588235294117647,0.23529411764705882,0.20588235294117646,1.2058823529411764,1.911764705882353,2.3823529411764706,1.1764705882352942,0.05555555555555555,3.2326816222012438,3.088390324151092,-0.42183074386605346,0.41994522327987704,0.058516565751360196
Germany,FC Schalke 04,L1,2010.0,2.0,0.1111111111111111,0.5588235294117647,0.23529411764705882,0.20588235294117646,0.6470588235294118,1.911764705882353,1.5588235294117647,0.9117647058823529,0.2777777777777778,0.19236087279472075,0.604683757078891,1.7447455968002443,-0.9909312680055934,1.734801655735071,L1,2011.0,14.0,0.7777777777777778,0.3235294117647059,0.20588235294117646,0.47058823529411764,-0.17647058823529413,1.1764705882352942,1.1176470588235294,1.2941176470588236,0.16666666666666666,0.5076915944550875,0.7621366793968625,1.30384048104053,-0.26723786935992616,1.3224743859807369
Germany,SV Werder Bremen,L1,2010.0,3.0,0.16666666666666666,0.5,0.29411764705882354,0.20588235294117646,0.9117647058823529,1.7941176470588236,2.088235294117647,1.1764705882352942,0.16666666666666666,0.40597251632860004,0.7630941054427229,1.1577283866618442,-0.8661986608440534,-0.258374714683947,L1,2011.0,13.0,0.7222222222222222,0.29411764705882354,0.3235294117647059,0.38235294117647056,-0.4117647058823529,1.2058823529411764,1.3823529411764706,1.7941176470588236,0.2222222222222222,0.31791550323705153,0.6694236718160778,1.9941089710031634,-0.5421111064158465,0.2691762024562563
Germany,Hertha BSC,L1,2010.0,18.0,1.0,0.14705882352941177,0.2647058823529412,0.5882352941176471,-0.6470588235294118,0.7058823529411765,1.0,1.6470588235294117,0.5555555555555556,-0.5428605979730495,-0.6182778366193338,-0.30981463868415604,0.006929589286749024,1.0704095322620648,,,,,,,,,,,,,,,,,
Germany,VfB Stuttgart,L1,2010.0,6.0,0.3333333333333333,0.4411764705882353,0.29411764705882354,0.2647058823529412,0.29411764705882354,1.6176470588235294,1.5,1.2058823529411764,0.3888888888888889,0.3463599646447267,0.43784732635528023,-0.01630603361495602,0.13166219644828905,-1.2549628998934559,L1,2011.0,12.0,0.6666666666666666,0.35294117647058826,0.17647058823529413,0.47058823529411764,0.029411764705882353,1.2352941176470589,1.7647058823529411,1.7352941176470589,0.5,-0.0665027328199955,-0.0336627393915905,0.26843774609657994,-0.1298012508319636,0.058516565751360196
Germany,Bayer 04 Leverkusen,L1,2010.0,4.0,0.2222222222222222,0.4411764705882353,0.4117647058823529,0.14705882352941177,0.7941176470588235,1.7352941176470589,1.911764705882353,1.1176470588235294,0.3333333333333333,0.7239061253092572,0.5768776852916224,-1.1903404538917561,-0.6167334465209644,-1.2549628998934559,L1,2011.0,2.0,0.1111111111111111,0.5882352941176471,0.23529411764705882,0.17647058823529413,0.5882352941176471,2.0,1.8823529411764706,1.2941176470588236,0.2777777777777778,0.7753245436087277,0.6165542707989363,-0.7669649888473702,-0.4046744878878839,-0.9947816177731204
Germany,Borussia Dortmund,L1,2010.0,5.0,0.2777777777777778,0.47058823529411764,0.2647058823529412,0.2647058823529412,0.35294117647058826,1.6764705882352942,1.588235294117647,1.2352941176470589,0.4444444444444444,0.12281289583020209,0.18085181438204168,-0.01630603361495602,-1.3651290894902224,-1.587158961629959,L1,2011.0,1.0,0.05555555555555555,0.6764705882352942,0.17647058823529413,0.14705882352941177,1.3235294117647058,2.2058823529411766,1.9705882352941178,0.6470588235294118,0.1111111111111111,1.0478235463833436,0.9578300854806008,-0.42183074386605346,-0.8169843434717668,-0.36280270765843203
Germany,Hamburger SV,L1,2010.0,7.0,0.3888888888888889,0.38235294117647056,0.38235294117647056,0.23529411764705882,0.4411764705882353,1.5294117647058822,1.6470588235294117,1.2058823529411764,0.2222222222222222,0.4556496427318278,0.6338380020437238,0.27720257145424404,-0.2425356250363399,0.40601740878905895,L1,2011.0,8.0,0.4444444444444444,0.35294117647058826,0.2647058823529412,0.38235294117647056,-0.17647058823529413,1.3235294117647058,1.3529411764705883,1.5294117647058822,0.4444444444444444,0.20113021633364495,0.0717695733614338,-0.7669649888473702,0.6948184603357973,0.6904954758660485
